account_id,customer_id,account_type,status,open_date,balance
ACC206583,CUST109250,loan,dormant,2024-12-28 18:16:21.587383,257984.98
ACC206584,CUST105726,current,active,2019-10-21 22:44:13.940769,57271.65
ACC206585,CUST108372,current,closed,2022-09-24 11:19:07.200838,89129.16
ACC206586,CUST100564,savings,active,2021-01-16 21:49:10.108357,104424.06
ACC206587,CUST104360,savings,active,2023-03-10 20:22:51.537705,30395.48
ACC206588,CUST102972,savings,active,2020-12-20 01:32:21.473374,118651.16
ACC206589,CUST109173,current,active,2020-09-14 19:19:27.408907,156602.2
ACC206590,CUST107949,nri,closed,2024-05-26 03:01:01.386666,138056.2
ACC206591,CUST105627,current,active,2026-02-13 06:43:53.494226,35926.2
ACC206592,CUST109746,savings,closed,2017-02-03 07:58:08.315086,47901.81
ACC206593,CUST102188,savings,active,2016-11-08 15:21:32.842511,37411.55
ACC206594,CUST102309,savings,active,2021-11-07 15:51:55.835797,48680.01
ACC206595,CUST103531,savings,active,2023-11-07 07:11:25.961814,124633.77
ACC206596,CUST109426,loan,active,2025-10-13 01:28:03.854453,14892.29
ACC206597,CUST108142,current,active,2019-07-19 12:56:48.008803,53549.1
ACC206598,CUST101152,savings,active,2021-05-26 07:03:49.916934,75761.19
ACC206599,CUST105476,savings,active,2024-11-22 03:24:53.300675,201997.24
ACC206600,CUST105824,savings,active,2020-01-18 05:26:05.271128,80775.69
ACC206601,CUST100261,savings,active,2017-04-18 09:33:00.413659,71529.48
ACC206602,CUST102737,savings,active,2025-02-05 08:37:11.428463,138505.38
ACC206603,CUST105102,savings,dormant,2019-04-21 05:52:25.524192,26716.21
ACC206604,CUST104195,savings,active,2026-07-03 06:19:11.705702,108205.24
ACC206605,CUST100134,savings,active,2019-03-02 19:50:43.311943,129371.4
ACC206606,CUST107143,savings,closed,2022-11-26 05:24:23.600659,86350.13
ACC206607,CUST101653,savings,blocked,2025-11-30 05:44:18.045176,129563.87
ACC206608,CUST106876,savings,active,2019-04-02 20:33:33.514245,74836.06
ACC206609,CUST106530,current,active,2020-11-22 20:30:34.988548,16272.59
ACC206610,CUST104512,current,active,2020-12-05 22:48:35.576032,38658.0
ACC206611,CUST106228,savings,active,2021-12-12 02:02:00.623895,72267.8
ACC206612,CUST102720,nri,active,2020-04-29 02:21:57.636339,296395.82
ACC206613,CUST105417,current,active,2021-12-17 23:34:44.456580,29471.58
ACC206614,CUST109650,current,closed,2022-11-28 04:43:59.441250,150702.58
ACC206615,CUST106200,savings,active,2019-09-01 05:35:22.846577,85293.36
ACC206616,CUST100622,loan,active,2022-11-09 07:20:50.691420,77639.73
ACC206617,CUST104126,savings,active,2018-09-16 06:06:23.466363,60634.76
ACC206618,CUST106084,current,active,2019-03-29 20:10:58.805012,97826.74
ACC206619,CUST100062,savings,active,2017-06-03 10:04:52.887209,86030.08
ACC206620,CUST105776,loan,blocked,2025-03-23 10:43:44.655278,87470.71
ACC206621,CUST106587,current,active,2020-12-01 00:49:21.344511,74866.94
ACC206622,CUST104641,current,active,2019-07-21 07:21:09.883079,185302.09
ACC206623,CUST107216,savings,active,2023-05-03 16:17:24.479060,124499.99
ACC206624,CUST109629,current,active,2020-04-05 20:02:55.003602,73678.78
ACC206625,CUST105613,savings,dormant,2021-08-01 09:13:05.238457,105189.99
ACC206626,CUST109160,savings,active,2020-04-20 17:29:01.240844,116726.8
ACC206627,CUST106072,savings,active,2019-05-08 16:21:23.960548,102754.76
ACC206628,CUST108001,current,dormant,2026-04-26 22:08:46.225090,35898.21
ACC206629,CUST101860,savings,active,2016-09-25 14:49:01.486141,95140.75
ACC206630,CUST109400,current,blocked,2019-11-13 08:22:10.086734,73870.73
ACC206631,CUST102527,savings,active,2023-04-12 04:34:39.666013,35340.1
ACC206632,CUST100226,savings,active,2021-04-01 19:37:18.596104,81612.78
ACC206633,CUST105405,loan,active,2021-08-05 06:51:47.789835,92811.88
ACC206634,CUST109821,loan,active,2022-06-14 19:07:12.460111,90316.0
ACC206635,CUST102883,current,active,2024-03-31 19:37:55.548414,71931.22
ACC206636,CUST100617,savings,active,2017-08-30 09:20:31.874393,79575.89
ACC206637,CUST102249,savings,active,2017-03-29 03:16:53.460537,47567.73
ACC206638,CUST105757,savings,active,2019-12-21 12:54:40.248773,60060.77
ACC206639,CUST107806,savings,active,2021-03-14 21:31:15.418224,8785.86
ACC206640,CUST109867,savings,active,2024-10-19 11:08:47.432018,59960.21
ACC206641,CUST106160,savings,active,2016-10-03 22:41:06.132858,12724.4
ACC206642,CUST107091,savings,closed,2022-12-09 00:55:01.552708,63695.3
ACC206643,CUST101023,savings,active,2019-12-30 11:26:51.035320,100620.41
ACC206644,CUST108085,current,active,2021-02-13 19:34:59.763748,102351.63
ACC206645,CUST108388,nri,active,2022-04-25 11:40:34.136506,12154.67
ACC206646,CUST101767,savings,active,2018-10-25 21:19:33.118222,47140.56
ACC206647,CUST105332,savings,active,2018-09-11 10:25:00.967156,33432.56
ACC206648,CUST108277,savings,active,2024-04-27 19:04:02.449048,78572.24
ACC206649,CUST107513,savings,active,2024-12-10 14:00:52.635408,63204.45
ACC206650,CUST104409,current,active,2019-04-02 21:46:01.126554,330754.58
ACC206651,CUST105478,savings,closed,2022-12-03 05:05:19.986032,318851.54
ACC206652,CUST103458,current,active,2021-10-16 06:50:19.710831,79652.19
ACC206653,CUST104745,savings,active,2022-08-03 11:43:15.409626,55430.01
ACC206654,CUST103026,savings,active,2025-04-05 12:53:10.517956,91633.02
ACC206655,CUST107110,loan,active,2022-08-10 09:05:23.050434,27541.74
ACC206656,CUST107650,loan,active,2025-03-19 01:54:59.569598,89884.96
ACC206657,CUST104734,current,active,2021-05-09 02:56:08.303473,181536.23
ACC206658,CUST101721,nri,active,2017-04-09 08:45:36.289463,155424.46
ACC206659,CUST106416,loan,active,2018-03-24 20:11:03.532015,159536.26
ACC206660,CUST101568,savings,blocked,2023-02-01 12:39:13.032821,106792.67
ACC206661,CUST105675,current,active,2020-06-04 07:17:36.534527,156206.67
ACC206662,CUST101763,current,dormant,2021-05-05 01:57:10.574975,10714.74
ACC206663,CUST107163,savings,dormant,2024-01-18 18:10:48.727623,49633.25
ACC206664,CUST104864,savings,active,2022-11-15 01:24:40.947597,121580.75
ACC206665,CUST107837,current,active,2023-12-19 10:12:57.813796,57079.74
ACC206666,CUST106922,savings,blocked,2017-01-04 03:48:14.720898,420880.95
ACC206667,CUST107073,current,active,2025-12-01 03:36:59.140428,33651.59
ACC206668,CUST103198,savings,active,2020-04-12 05:30:20.314958,197454.89
ACC206669,CUST109220,savings,active,2023-09-26 03:57:05.502292,78749.47
ACC206670,CUST105300,savings,active,2020-10-14 05:54:17.099853,110043.54
ACC206671,CUST109394,loan,closed,2018-09-26 12:27:57.526140,28324.99
ACC206672,CUST106858,nri,active,2022-02-15 18:47:30.647756,32005.35
ACC206673,CUST101085,nri,active,2017-07-03 11:26:48.395994,67332.4
ACC206674,CUST102816,current,active,2017-02-12 08:24:24.741180,35227.83
ACC206675,CUST106102,current,active,2019-06-02 22:06:19.084632,107116.61
ACC206676,CUST100396,savings,active,2020-11-28 00:53:09.988629,42729.73
ACC206677,CUST105824,savings,active,2019-02-02 23:01:50.909118,62488.99
ACC206678,CUST108447,savings,active,2026-07-09 19:25:47.832053,123823.91
ACC206679,CUST100469,savings,dormant,2016-12-02 13:26:13.060236,51992.33
ACC206680,CUST100476,current,active,2025-04-21 20:06:18.726510,40137.52
ACC206681,CUST103842,savings,active,2020-11-13 08:42:50.297308,22000.51
ACC206682,CUST109441,loan,blocked,2024-03-07 01:08:20.401074,240048.65
ACC206683,CUST102653,nri,active,2025-09-17 09:21:51.314760,77949.58
ACC206684,CUST103046,savings,active,2022-07-04 19:04:46.838950,19555.85
ACC206685,CUST104199,savings,active,2021-08-12 14:49:13.644945,100544.7
ACC206686,CUST102166,current,active,2022-12-06 01:32:17.436408,33848.94
ACC206687,CUST107715,current,closed,2026-05-08 20:52:53.815352,150273.56
ACC206688,CUST106254,current,dormant,2017-06-13 03:09:19.205835,72137.22
ACC206689,CUST102897,current,active,2022-04-15 07:36:34.969035,81456.49
ACC206690,CUST105550,current,closed,2021-06-15 10:39:54.862773,18238.38
ACC206691,CUST109245,loan,active,2024-10-25 14:26:49.175866,130489.71
ACC206692,CUST109456,savings,active,2017-09-10 18:52:08.568102,84998.21
ACC206693,CUST108799,nri,closed,2023-01-14 16:18:00.833518,27127.47
ACC206694,CUST104690,current,active,2019-08-22 10:44:11.902713,35242.17
ACC206695,CUST106328,savings,active,2024-03-26 18:12:07.489978,27430.45
ACC206696,CUST102084,savings,closed,2017-04-19 14:12:34.300455,103212.05
ACC206697,CUST109865,nri,active,2025-01-06 10:41:34.843803,58576.47
ACC206698,CUST106903,savings,active,2016-08-23 14:29:11.193608,25350.44
ACC206699,CUST100144,current,active,2025-06-20 02:20:47.512050,85972.7
ACC206700,CUST109470,savings,active,2021-06-16 10:22:33.262564,88777.46
ACC206701,CUST103509,current,blocked,2025-11-14 23:26:52.423343,62078.37
ACC206702,CUST102477,savings,active,2016-09-24 08:04:54.925081,84727.19
ACC206703,CUST102482,savings,active,2025-11-01 12:59:39.374016,81727.13
ACC206704,CUST101637,savings,closed,2022-01-23 05:50:19.546742,86736.16
ACC206705,CUST101423,savings,active,2017-04-20 17:08:09.470819,159731.78
ACC206706,CUST999579,savings,active,2026-06-22 01:23:37.256065,56048.14
ACC206707,CUST107676,savings,dormant,2019-06-12 06:36:35.110946,59533.64
ACC206708,CUST105614,savings,closed,2018-06-24 04:53:08.817964,77736.72
ACC206709,CUST105105,current,active,2017-04-24 13:51:39.495763,125502.58
ACC206710,CUST104723,current,dormant,2021-10-20 17:51:29.182875,42045.29
ACC206711,CUST109230,savings,active,2023-05-21 12:33:15.618485,37144.69
ACC206712,CUST108157,current,active,2019-08-21 20:26:31.056887,178036.36
ACC206713,CUST103961,current,active,2023-07-29 21:10:24.521182,95713.83
ACC206714,CUST109272,current,active,2025-01-26 10:18:09.173288,45785.81
ACC206715,CUST109591,nri,closed,2021-03-04 08:58:18.485780,115949.44
ACC206716,CUST108929,loan,active,2026-04-08 01:15:59.445619,23900.9
ACC206717,CUST106384,current,active,2017-09-14 19:18:04.611521,85130.77
ACC206718,CUST104373,current,active,2023-12-01 06:31:00.570696,318475.55
ACC206719,CUST103676,savings,active,2023-12-28 21:55:53.286931,34281.73
ACC206720,CUST107141,savings,closed,2022-03-15 08:00:52.810381,107915.6
ACC206721,CUST106495,current,active,2018-01-12 16:25:50.861914,111881.67
ACC206722,CUST100325,current,active,2022-01-24 23:56:40.572943,246974.41
ACC206723,CUST108883,current,active,2018-04-16 06:52:50.439751,71220.98
ACC206724,CUST101691,current,active,2017-06-28 02:59:48.364960,7606.85
ACC206725,CUST100560,current,active,2022-01-14 09:58:31.343943,58476.38
ACC206726,CUST107502,savings,closed,2022-09-13 11:31:23.028031,84394.02
ACC206727,CUST104358,loan,blocked,2024-08-26 21:14:44.887188,179824.13
ACC206728,CUST107800,loan,active,2018-09-06 13:15:14.873701,132244.62
ACC206729,CUST100526,savings,active,2025-12-10 09:01:00.522024,213082.85
ACC206730,CUST109489,current,active,2022-05-04 07:29:50.073206,295348.63
ACC206731,CUST106243,loan,active,2023-01-28 23:29:03.450159,102392.41
ACC206732,CUST100665,current,active,2018-04-23 07:28:18.512571,134174.64
ACC206733,CUST100127,savings,active,2024-08-18 17:23:33.761983,69818.36
ACC206734,CUST104286,loan,active,2023-03-15 14:45:11.199066,8286.76
ACC206735,CUST105137,current,closed,2018-06-27 00:41:01.937649,28091.75
ACC206736,CUST101862,current,active,2021-08-23 16:45:31.596697,79187.78
ACC206737,CUST101965,savings,active,2020-06-29 06:23:05.811071,70134.43
ACC206738,CUST100261,current,active,2026-08-07 21:43:30.819015,26580.29
ACC206739,CUST101967,loan,active,2026-06-18 22:07:32.768435,52921.48
ACC206740,CUST103483,savings,active,2022-07-16 20:32:48.076193,7787.94
ACC206741,CUST107416,current,closed,2020-06-27 17:08:23.731301,40472.78
ACC206742,CUST106722,current,active,2021-05-25 12:23:21.277126,63557.21
ACC206743,CUST101704,savings,active,2019-04-16 05:07:46.517888,27648.47
ACC206744,CUST103099,current,active,2024-05-11 02:22:58.002807,330780.3
ACC206745,CUST100575,loan,active,2021-08-30 10:58:02.948240,29400.35
ACC206746,CUST109352,savings,active,2022-03-12 20:12:10.488747,137057.77
ACC206747,CUST103873,current,dormant,2017-02-02 19:14:05.736048,29783.46
ACC206748,CUST107593,savings,active,2017-06-28 06:57:24.192590,36172.02
ACC206749,CUST104483,savings,active,2018-10-13 06:42:35.386005,27872.07
ACC206750,CUST102629,savings,active,2021-01-05 04:24:02.023766,125235.8
ACC206751,CUST103504,current,active,2021-01-04 02:12:50.582472,322547.01
ACC206752,CUST109545,loan,closed,2025-02-12 04:29:32.540838,83052.63
ACC206753,CUST105171,current,active,2024-06-02 08:18:37.559202,160630.75
ACC206754,CUST107062,savings,active,2022-12-21 10:32:27.761188,45905.04
ACC206755,CUST103647,savings,active,2016-12-14 17:05:23.395350,35383.69
ACC206756,CUST101200,savings,active,2022-02-21 17:58:12.636107,137962.4
ACC206757,CUST102950,savings,dormant,2026-06-20 21:51:10.520347,271533.23
ACC206758,CUST106629,current,active,2021-08-13 23:29:18.725841,111357.11
ACC206759,CUST105056,nri,active,2022-02-23 05:07:04.665442,208751.03
ACC206760,CUST107580,loan,active,2017-02-09 19:01:37.442922,123999.07
ACC206761,CUST100313,savings,closed,2019-04-04 15:52:28.607344,106002.22
ACC206762,CUST103312,savings,dormant,2022-09-07 11:59:13.062010,39829.57
ACC206763,CUST100211,current,active,2025-04-09 07:59:05.148049,48993.6
ACC206764,CUST102024,current,active,2024-03-27 15:11:42.082061,68906.73
ACC206765,CUST108732,savings,active,2024-12-26 15:58:42.005744,53041.67
ACC206766,CUST103061,nri,active,2024-07-16 10:22:57.485180,92049.77
ACC206767,CUST106643,current,active,2022-11-20 17:13:46.123672,25637.64
ACC206768,CUST100222,savings,active,2021-12-12 16:47:47.618669,101315.08
ACC206769,CUST103437,current,blocked,2020-03-20 03:02:05.337756,46968.02
ACC206770,CUST103268,savings,active,2024-09-17 06:31:26.535696,25290.76
ACC206771,CUST103516,current,active,2020-12-23 09:31:43.650587,38683.63
ACC206772,CUST106477,loan,active,2022-01-11 09:32:52.649345,259357.83
ACC206773,CUST103565,loan,active,2026-08-10 23:46:11.941918,151279.07
ACC206774,CUST100180,savings,active,2019-06-19 08:34:33.410951,99203.92
ACC206775,CUST108650,savings,active,2020-11-14 07:47:31.105466,104647.48
ACC206776,CUST106593,current,active,2017-06-13 15:51:32.369704,198808.91
ACC206777,CUST109719,savings,active,2019-12-30 11:41:52.240754,176406.86
ACC206778,CUST107667,current,active,2025-07-29 06:52:45.601401,70327.11
ACC206779,CUST103001,current,active,2019-04-29 23:39:04.057784,97623.64
ACC206780,CUST108661,savings,dormant,2024-12-25 21:56:22.328067,31865.21
ACC206781,CUST106983,savings,active,2021-12-30 17:07:48.926766,124100.7
ACC206782,CUST102903,savings,active,2022-01-19 05:15:46.480597,106707.95
ACC206783,CUST102487,nri,active,2026-06-12 15:40:44.153945,120533.02
ACC206784,CUST100298,savings,active,2021-04-20 05:49:50.361624,117148.1
ACC206785,CUST107369,nri,blocked,2019-09-04 09:45:26.439646,60330.93
ACC206786,CUST101122,current,active,2023-01-25 17:54:44.438520,50284.21
ACC206787,CUST109508,savings,dormant,2021-08-25 08:42:43.550556,192847.84
ACC206788,CUST102587,savings,active,2021-05-18 18:00:32.523400,118074.96
ACC206789,CUST100368,current,active,2025-07-19 01:46:18.557372,100108.95
ACC206790,CUST108799,savings,dormant,2024-01-01 07:28:55.245988,17256.29
ACC206791,CUST100639,savings,active,2020-10-21 18:23:38.839714,49276.9
ACC206792,CUST103736,savings,active,2018-06-16 00:36:09.692487,29741.73
ACC206793,CUST107963,savings,active,2017-05-14 04:38:33.543078,10604.01
ACC206794,CUST103841,loan,dormant,2019-02-11 13:07:46.837716,49581.1
ACC206795,CUST104525,nri,active,2026-05-19 15:54:28.266624,52935.17
ACC206796,CUST107216,current,dormant,2017-10-17 06:14:42.470160,59413.62
ACC206797,CUST105551,savings,active,2026-08-06 01:05:35.063494,123458.92
ACC206798,CUST102093,savings,active,2022-12-21 19:15:49.455883,111013.04
ACC206799,CUST103896,savings,active,2021-07-17 16:23:32.209835,46344.57
ACC206800,CUST103657,current,active,2025-02-08 22:05:04.673432,120486.13
ACC206801,CUST100541,current,active,2019-08-29 12:12:37.392216,92374.55
ACC206802,CUST108316,savings,active,2017-03-10 06:23:10.747634,76408.83
ACC206803,CUST104025,savings,active,2018-05-29 10:03:21.940061,70233.86
ACC206804,CUST103147,nri,active,2024-08-16 06:54:36.584270,25857.73
ACC206805,CUST101487,savings,active,2022-06-07 05:31:45.167983,26099.81
ACC206806,CUST104655,current,blocked,2021-04-27 17:38:23.132425,43805.65
ACC206807,CUST103245,current,active,2024-03-16 14:18:35.244142,65193.78
ACC206808,CUST101865,current,blocked,2021-06-07 22:14:52.613492,79603.5
ACC206809,CUST101724,savings,active,2021-05-08 02:51:56.348855,198624.67
ACC206810,CUST109342,loan,closed,2025-10-14 13:56:57.952929,82418.62
ACC206811,CUST108560,current,active,2022-05-06 16:34:44.727077,69255.47
ACC206812,CUST106361,current,active,2023-02-13 10:05:23.682190,72556.16
ACC206813,CUST102502,current,active,2022-12-26 13:25:24.141706,107666.03
ACC206814,CUST100916,savings,closed,2019-05-22 01:07:38.765963,204463.71
ACC206815,CUST105844,savings,active,2026-08-09 03:55:40.758716,29558.08
ACC206816,CUST100891,current,closed,2017-01-18 03:42:12.103216,215292.06
ACC206817,CUST109854,savings,active,2019-10-25 16:56:30.627002,47930.4
ACC206818,CUST106027,current,blocked,2020-01-28 11:34:01.063021,95360.87
ACC206819,CUST109900,savings,dormant,2026-05-31 07:15:49.202555,156330.14
ACC206820,CUST105750,current,dormant,2022-08-16 06:51:43.038662,349347.94
ACC206821,CUST106546,current,active,2020-05-18 22:31:59.441185,170374.35
ACC206822,CUST104717,current,closed,2019-10-31 07:31:07.458227,142022.7
ACC206823,CUST103085,current,active,2017-07-09 17:19:01.108352,145470.96
ACC206824,CUST100100,savings,active,2016-12-19 01:49:14.832396,39680.25
ACC206825,CUST105045,loan,dormant,2018-03-17 09:16:32.012861,66953.63
ACC206826,CUST108987,savings,active,2021-03-26 12:13:40.727472,80035.23
ACC206827,CUST105071,nri,closed,2019-07-10 01:36:33.042783,84101.74
ACC206828,CUST107203,current,active,2026-06-20 05:16:04.060659,112510.5
ACC206829,CUST108766,savings,active,2019-06-01 07:47:58.887903,61677.99
ACC206830,CUST103715,savings,active,2024-12-19 16:46:06.555987,186959.02
ACC206831,CUST107180,loan,active,2025-02-24 20:16:40.669096,51483.88
ACC206832,CUST105506,savings,active,2018-10-17 04:38:06.361022,121205.02
ACC206833,CUST108828,savings,active,2018-11-26 17:51:06.295501,135216.47
ACC206834,CUST106804,savings,active,2023-10-02 02:31:01.786481,69055.08
ACC206835,CUST100159,loan,active,2026-03-29 22:20:34.376220,168847.22
ACC206836,CUST100382,savings,active,2021-12-08 20:02:47.967502,167411.19
ACC206837,CUST109735,savings,active,2020-05-23 22:49:39.588852,280323.89
ACC206838,CUST103976,savings,active,2016-12-11 18:21:13.169643,102636.26
ACC206839,CUST106829,current,active,2024-07-09 12:31:14.227141,46986.18
ACC206840,CUST108956,savings,active,2019-03-11 11:24:35.755419,71789.36
ACC206841,CUST999027,savings,active,2018-08-17 09:02:49.700986,183097.54
ACC206842,CUST107360,savings,active,2018-10-06 23:38:58.501509,61528.57
